Date,Course Category,Course Name,Course Price,Instructor Cost,Refund Amount,Leads_Clean,Enrollments_clean,Marketing_spend
6/28/2024,Marketing,Digital Marketing,7999,,0,,,97371
6/20/2024,Marketing,Digital Marketing,9999,,0,,,
11/13/2023,Unknown,Sql Bootcamp,7999,,42029,,57,
1/10/2023,Data,Data Analytics,,,33993,,,95008
9/7/2024,Unknown,Financial Modeling,5999,,0,431,94,
9/16/2023,Marketing,Digital Marketing,11999,37028,0,,61,
10/21/2024,Finance,Equity Research,,,0,,,
5/18/2023,Marketing,Performance Marketing,9999,,0,,,
2/28/2023,Marketing,Digital Marketing,7999,44177,0,,106,29884
8/19/2023,Marketing,Brand Strategy,7999,,0,576,,
2/9/2024,Marketing,Brand Strategy,9999,,0,,45,
6/17/2024,Finance,Corporate Finance,5999,29732,0,,77,
1/25/2023,Unknown,Sql Bootcamp,6999,41922,31174,,105,
10/21/2023,Data,Power Bi Mastery,11999,,0,,85,
8/23/2024,Data,Sql Bootcamp,5999,,0,,,
1/18/2023,Unknown,Digital Marketing,7999,,0,,,
11/4/2024,Unknown,Brand Strategy,,73242,28958,392,,
11/14/2023,Finance,Equity Research,5999,,0,,3,
1/8/2024,Marketing,Performance Marketing,7999,,0,,106,38261
12/18/2023,Unknown,Power Bi Mastery,11999,,0,,,
2/16/2024,Finance,Corporate Finance,5999,,6601,505,86,
2/1/2024,Marketing,Performance Marketing,5999,,14009,,,60577
6/4/2024,Finance,Corporate Finance,,,0,394,,
9/10/2023,Marketing,Digital Marketing,7999,28843,0,,105,167436
9/13/2024,Marketing,Brand Strategy,9999,9634,0,,33,
8/26/2024,Unknown,Performance Marketing,7999,,0,,,
4/1/2023,Unknown,Data Analytics,9999,,37597,359,76,
10/10/2024,Marketing,Performance Marketing,7999,,32603,,,
7/16/2023,Finance,Corporate Finance,11999,9875,0,,1,
11/22/2024,Marketing,Digital Marketing,7999,,0,,,131177
10/13/2024,Unknown,Financial Modeling,,,0,,9,19979
7/3/2024,Unknown,Digital Marketing,7999,,0,632,11,
11/17/2024,Finance,Financial Modeling,11999,,0,141,,
2/15/2023,Unknown,Performance Marketing,5999,,10968,359,,
7/31/2023,Unknown,Performance Marketing,6999,,22122,,102,103258
1/5/2023,Finance,Financial Modeling,7999,6770,13744,,84,
2/26/2024,Finance,Equity Research,7999,51014,19277,,,15633
1/30/2023,Finance,Equity Research,,,0,,,
10/23/2024,Unknown,Sql Bootcamp,9999,,0,,37,66365
10/3/2023,Data,Power Bi Mastery,,,0,,,
5/26/2024,Unknown,Digital Marketing,9999,,0,539,,
7/15/2024,Marketing,Brand Strategy,7999,47564,9155,,92,
3/25/2023,Unknown,Brand Strategy,6999,,0,,1,
4/3/2024,Data,Sql Bootcamp,6999,69670,0,495,,49380
10/15/2024,Finance,Equity Research,11999,,0,,15,
11/13/2023,Unknown,Data Analytics,9999,,21285,,,196533
6/20/2024,Unknown,Sql Bootcamp,9999,7819,0,,,
2/20/2023,Data,Data Analytics,7999,,0,760,,
9/14/2024,Unknown,Equity Research,11999,,0,25,,
7/15/2024,Finance,Equity Research,7999,,0,,105,
11/28/2023,Marketing,Digital Marketing,9999,21931,0,,,
1/22/2024,Marketing,Digital Marketing,11999,,26596,,,
7/19/2024,Unknown,Equity Research,7999,,48687,,81,
1/7/2024,Marketing,Digital Marketing,9999,71300,0,,75,10675
1/30/2024,Marketing,Performance Marketing,7999,,0,,,11897
10/13/2024,Finance,Financial Modeling,9999,,0,82,96,
10/21/2023,Data,Power Bi Mastery,,,0,549,49,74869
9/1/2023,Unknown,Digital Marketing,7999,82636,0,767,,109456
10/14/2023,Finance,Financial Modeling,9999,16596,0,,,
8/16/2023,Unknown,Corporate Finance,5999,,0,,,100984
1/17/2024,Marketing,Digital Marketing,11999,,29455,231,,
10/27/2024,Finance,Equity Research,11999,,0,,107,
8/21/2024,Unknown,Performance Marketing,11999,,0,,65,
5/29/2024,Unknown,Digital Marketing,7999,37633,7914,,59,
9/4/2023,Marketing,Digital Marketing,7999,,0,,,
4/6/2023,Finance,Corporate Finance,,,26711,,,
1/6/2023,Unknown,Power Bi Mastery,11999,,0,,,
2/5/2024,Marketing,Digital Marketing,5999,,0,,41,
6/2/2024,Unknown,Sql Bootcamp,,,35676,,,
10/24/2024,Unknown,Data Analytics,5999,7027,0,,,
7/21/2023,Data,Data Analytics,11999,,0,,31,148548
3/18/2024,Marketing,Brand Strategy,,,7425,,,
4/15/2024,Finance,Financial Modeling,7999,,28615,,84,
12/29/2024,Data,Data Analytics,5999,46897,0,,,
9/1/2024,Unknown,Power Bi Mastery,7999,,0,,32,
2/11/2024,Data,Sql Bootcamp,9999,,0,145,,
8/11/2024,Finance,Equity Research,7999,62958,0,,,
1/15/2023,Marketing,Brand Strategy,11999,54605,0,729,,
6/6/2023,Marketing,Digital Marketing,9999,,0,,118,
1/23/2023,Finance,Equity Research,11999,,0,132,,
5/10/2024,Unknown,Sql Bootcamp,5999,,0,359,104,156964
10/5/2024,Data,Data Analytics,11999,79906,8360,,10,188626
8/4/2024,Finance,Corporate Finance,5999,,0,149,32,161751
1/27/2024,Marketing,Digital Marketing,9999,,0,,73,
9/28/2024,Unknown,Equity Research,9999,,4200,,,86546
12/28/2024,Unknown,Equity Research,7999,,4229,150,41,
11/12/2023,Unknown,Power Bi Mastery,5999,,0,,,
2/3/2023,Marketing,Brand Strategy,9999,4343,0,,,
10/18/2023,Unknown,Equity Research,9999,,0,,,82312
10/22/2024,Data,Sql Bootcamp,9999,,0,,,
4/25/2024,Unknown,Data Analytics,11999,,20147,,,
5/26/2024,Finance,Equity Research,6999,,0,,84,
12/17/2024,Data,Sql Bootcamp,,,17894,,,
6/27/2024,Unknown,Power Bi Mastery,,6456,0,,,79123
7/27/2024,Finance,Equity Research,7999,,0,,,
8/1/2023,Marketing,Digital Marketing,9999,35812,0,518,31,
2/24/2024,Unknown,Corporate Finance,9999,28345,29586,,,
3/14/2024,Unknown,Sql Bootcamp,7999,,0,577,4,86990
2/11/2023,Unknown,Equity Research,7999,15728,0,,118,21454
7/31/2024,Data,Data Analytics,11999,,0,,,
9/11/2024,Data,Sql Bootcamp,9999,,0,28,,
11/29/2024,Marketing,Performance Marketing,5999,,0,119,,107132
12/27/2023,Marketing,Performance Marketing,9999,67351,0,,109,
12/11/2024,Marketing,Performance Marketing,9999,39390,49152,134,,84665
2/19/2023,Unknown,Data Analytics,6999,28202,0,,,
5/18/2023,Unknown,Equity Research,7999,,0,201,,
9/7/2023,Finance,Equity Research,6999,75766,0,435,12,
12/7/2024,Marketing,Digital Marketing,6999,,0,,42,
9/27/2024,Unknown,Sql Bootcamp,6999,,0,,,
10/11/2023,Unknown,Digital Marketing,9999,,33262,,,
5/15/2024,Finance,Corporate Finance,6999,,14535,,,63305
3/10/2023,Data,Power Bi Mastery,7999,66112,0,,25,
5/11/2024,Finance,Equity Research,5999,29547,0,26,,
12/24/2023,Marketing,Digital Marketing,7999,,0,425,0,
7/29/2023,Data,Sql Bootcamp,7999,,40079,,98,
5/19/2023,Unknown,Digital Marketing,9999,33149,0,,,15235
4/6/2023,Data,Data Analytics,11999,,25013,,110,
3/17/2023,Unknown,Equity Research,11999,,0,397,117,
3/4/2024,Unknown,Digital Marketing,7999,73851,24844,,70,
3/16/2024,Finance,Corporate Finance,5999,,0,311,,135232
2/12/2024,Unknown,Sql Bootcamp,7999,69661,0,69,,
2/3/2023,Unknown,Equity Research,7999,,40926,,,
5/22/2023,Unknown,Corporate Finance,11999,,0,,77,
8/29/2023,Marketing,Digital Marketing,,89851,0,,97,
4/3/2023,Finance,Equity Research,5999,62754,0,245,41,
9/12/2024,Data,Power Bi Mastery,9999,,0,,,
8/24/2024,Unknown,Equity Research,5999,,13515,,,
9/25/2023,Marketing,Digital Marketing,,,0,,62,
3/14/2023,Finance,Corporate Finance,9999,,0,,,
6/11/2024,Marketing,Digital Marketing,11999,,0,,,
4/3/2023,Data,Data Analytics,6999,59860,0,,68,
1/10/2023,Marketing,Performance Marketing,9999,,129,,50,
11/9/2023,Unknown,Equity Research,11999,15163,0,184,46,
9/18/2023,Data,Data Analytics,,,0,,73,
5/19/2023,Unknown,Financial Modeling,6999,56475,0,,47,
10/18/2023,Unknown,Sql Bootcamp,9999,,0,748,106,
7/31/2023,Marketing,Digital Marketing,11999,58043,0,,,
9/19/2023,Finance,Equity Research,7999,64616,27203,184,23,8190
7/4/2023,Unknown,Financial Modeling,5999,,30360,,,
11/18/2024,Finance,Equity Research,9999,,0,641,104,137443
9/8/2024,Marketing,Digital Marketing,7999,,0,,,
3/26/2023,Unknown,Sql Bootcamp,,,20022,,,
8/4/2024,Marketing,Digital Marketing,6999,,0,,,
6/17/2023,Unknown,Data Analytics,11999,39522,0,,57,
3/9/2024,Unknown,Data Analytics,,88269,0,,,
12/4/2023,Unknown,Digital Marketing,5999,,0,328,,
6/4/2023,Unknown,Sql Bootcamp,7999,,0,,,
3/20/2024,Unknown,Power Bi Mastery,5999,63953,0,,,
6/21/2024,Data,Power Bi Mastery,11999,,38695,,,
7/2/2024,Finance,Corporate Finance,5999,32388,0,674,,
11/3/2024,Finance,Financial Modeling,6999,,4977,403,108,
12/1/2023,Finance,Equity Research,11999,,0,,,19610
5/23/2024,Marketing,Digital Marketing,7999,,23106,,83,
1/10/2023,Marketing,Performance Marketing,6999,68774,2650,,94,
6/14/2024,Finance,Corporate Finance,7999,,0,,26,
5/7/2023,Unknown,Sql Bootcamp,7999,,16413,,57,
4/26/2023,Unknown,Sql Bootcamp,9999,,0,,56,
5/19/2023,Unknown,Data Analytics,11999,,0,,,
7/11/2023,Finance,Equity Research,9999,,0,,,
9/2/2024,Unknown,Equity Research,9999,,0,,106,
11/12/2024,Unknown,Power Bi Mastery,,,31858,693,13,150355
7/28/2023,Finance,Equity Research,5999,,20126,,,182461
9/3/2024,Finance,Equity Research,6999,,31044,605,,
1/7/2024,Marketing,Performance Marketing,7999,,0,,21,
7/22/2024,Marketing,Brand Strategy,7999,,0,,,
6/26/2024,Finance,Corporate Finance,9999,10071,0,,,
4/21/2024,Finance,Corporate Finance,,29482,40460,,110,104883
8/12/2023,Marketing,Brand Strategy,9999,,0,,57,
10/19/2024,Unknown,Corporate Finance,9999,,0,365,83,
5/12/2024,Marketing,Brand Strategy,7999,44219,4727,,,
12/22/2024,Marketing,Brand Strategy,7999,,0,,,
10/31/2024,Unknown,Data Analytics,11999,57779,31452,,,51158
12/3/2024,Unknown,Equity Research,7999,,0,,,
2/13/2024,Data,Data Analytics,11999,,24879,755,93,33782
6/9/2024,Unknown,Performance Marketing,5999,77391,0,,,
3/22/2023,Finance,Corporate Finance,6999,,0,,,
1/25/2024,Unknown,Sql Bootcamp,5999,,6951,,,156749
6/13/2024,Finance,Corporate Finance,11999,51775,0,,,
3/2/2024,Data,Sql Bootcamp,9999,,0,,28,115690
2/2/2023,Marketing,Digital Marketing,9999,,0,,,198449
6/6/2023,Unknown,Digital Marketing,9999,,0,,,
4/14/2023,Data,Data Analytics,7999,85460,8092,449,79,
5/10/2024,Marketing,Performance Marketing,5999,,0,664,88,
1/13/2024,Finance,Equity Research,6999,,0,228,,
10/16/2024,Unknown,Corporate Finance,7999,,0,719,,
10/30/2023,Data,Sql Bootcamp,,55491,0,,72,
7/9/2024,Marketing,Brand Strategy,9999,32082,16468,,,
11/9/2024,Finance,Corporate Finance,6999,,16947,,20,
5/30/2023,Unknown,Data Analytics,6999,,23141,63,,73738
10/8/2023,Unknown,Performance Marketing,5999,,13861,,,
12/26/2024,Data,Sql Bootcamp,11999,,0,,22,
6/29/2023,Finance,Financial Modeling,6999,,46862,20,,
9/30/2024,Finance,Corporate Finance,6999,,0,,,
10/14/2024,Finance,Equity Research,7999,,0,640,106,159191
9/19/2024,Finance,Equity Research,11999,,44550,,19,
2/11/2023,Marketing,Performance Marketing,9999,,0,,,
4/1/2024,Unknown,Digital Marketing,5999,,0,,,
7/6/2023,Data,Power Bi Mastery,7999,52250,40183,,105,
12/19/2024,Marketing,Performance Marketing,,53384,0,,,61308
9/22/2024,Finance,Corporate Finance,9999,,0,113,34,
2/7/2024,Unknown,Digital Marketing,11999,,0,,,
9/28/2024,Unknown,Financial Modeling,9999,75051,12441,,,
10/20/2024,Unknown,Brand Strategy,6999,,0,49,,
2/5/2023,Finance,Equity Research,9999,,22304,,,
6/11/2024,Unknown,Brand Strategy,,12274,95,74,53,
11/27/2023,Data,Sql Bootcamp,9999,,0,,,
1/14/2024,Finance,Financial Modeling,5999,,12593,,,
12/9/2024,Finance,Corporate Finance,11999,36388,28727,,83,
3/8/2024,Finance,Equity Research,9999,13697,38495,,,
1/20/2023,Marketing,Brand Strategy,7999,,0,257,,
2/11/2024,Marketing,Brand Strategy,,,0,,,26141
4/4/2023,Marketing,Brand Strategy,11999,,0,,114,22707
2/6/2023,Unknown,Data Analytics,7999,20834,0,,38,
5/23/2024,Finance,Financial Modeling,9999,,0,,,
2/28/2023,Marketing,Brand Strategy,9999,6587,0,,90,
4/21/2024,Marketing,Digital Marketing,9999,62195,0,656,,
4/17/2024,Unknown,Equity Research,6999,,0,59,49,
11/23/2023,Finance,Corporate Finance,,17231,20019,717,,175822
6/5/2023,Data,Sql Bootcamp,9999,,0,259,39,
9/14/2024,Marketing,Brand Strategy,6999,34047,0,,110,
9/28/2023,Unknown,Sql Bootcamp,9999,,0,,9,
8/12/2024,Unknown,Sql Bootcamp,6999,,0,,6,
10/3/2024,Unknown,Data Analytics,11999,23859,0,,22,100342
11/15/2023,Data,Data Analytics,9999,,10740,,18,
12/9/2024,Marketing,Digital Marketing,5999,75950,30242,,22,
9/9/2023,Unknown,Performance Marketing,,15004,0,,26,
4/3/2023,Unknown,Power Bi Mastery,7999,,0,,23,55457
5/31/2023,Data,Sql Bootcamp,,,0,,,
8/21/2023,Unknown,Brand Strategy,9999,,0,,,
10/1/2024,Data,Sql Bootcamp,6999,,0,,,
5/26/2024,Unknown,Sql Bootcamp,5999,,0,,,
9/3/2024,Unknown,Data Analytics,11999,81527,0,,5,
8/31/2023,Finance,Equity Research,9999,,0,,15,
10/19/2023,Data,Data Analytics,7999,,0,,,66577
9/23/2024,Finance,Equity Research,7999,,0,,90,85997
12/31/2024,Data,Sql Bootcamp,11999,62307,45407,158,,
10/30/2024,Unknown,Power Bi Mastery,6999,,40181,711,66,
11/13/2023,Unknown,Power Bi Mastery,9999,,0,,20,75411
5/10/2023,Finance,Equity Research,7999,,0,,16,
6/24/2024,Unknown,Sql Bootcamp,7999,,0,,,
3/17/2024,Unknown,Digital Marketing,,,0,,,
3/17/2023,Marketing,Brand Strategy,7999,,0,84,59,
8/8/2023,Unknown,Corporate Finance,11999,,35359,,,
9/1/2024,Unknown,Brand Strategy,7999,,0,,,
10/8/2024,Unknown,Equity Research,,,9804,295,105,
5/31/2023,Finance,Equity Research,9999,,0,,,
1/6/2024,Marketing,Performance Marketing,11999,,0,,49,
11/6/2024,Marketing,Brand Strategy,9999,,0,,36,
2/12/2024,Data,Data Analytics,6999,,0,,63,173594
3/22/2023,Unknown,Corporate Finance,,,0,,50,
2/3/2024,Finance,Equity Research,7999,,6275,633,54,
9/29/2024,Marketing,Brand Strategy,9999,,0,,,
10/12/2023,Data,Data Analytics,11999,58805,0,,,
8/11/2024,Marketing,Digital Marketing,9999,87740,0,,,
1/23/2024,Marketing,Digital Marketing,,77331,0,267,33,28318
3/15/2024,Marketing,Digital Marketing,7999,,0,,111,
1/17/2023,Marketing,Brand Strategy,9999,,6808,,110,
6/10/2024,Data,Power Bi Mastery,6999,,27744,,,
3/16/2024,Unknown,Corporate Finance,,,0,,,192665
8/17/2024,Unknown,Digital Marketing,9999,,0,,23,
5/4/2023,Data,Sql Bootcamp,6999,,0,,,
2/2/2024,Unknown,Equity Research,11999,,30178,,10,66100
2/5/2023,Data,Power Bi Mastery,,46234,0,,26,
3/30/2023,Finance,Equity Research,9999,,0,,,
1/17/2023,Finance,Corporate Finance,5999,,0,,,165520
10/25/2024,Finance,Equity Research,9999,67695,0,,,30252
6/27/2024,Unknown,Power Bi Mastery,6999,20331,0,,,
1/10/2023,Data,Power Bi Mastery,7999,,0,,,
2/7/2023,Unknown,Data Analytics,9999,,33996,783,,26434
2/3/2023,Finance,Equity Research,9999,75023,13469,,,178982
3/27/2024,Finance,Financial Modeling,9999,,0,,8,
11/26/2023,Unknown,Digital Marketing,5999,,0,,,
3/26/2024,Data,Data Analytics,5999,,0,,,157760
7/14/2024,Data,Power Bi Mastery,7999,22159,15694,,64,
6/29/2024,Unknown,Corporate Finance,6999,,0,,,133805
12/29/2024,Data,Power Bi Mastery,7999,78906,39069,,9,
12/19/2023,Unknown,Performance Marketing,11999,41013,23293,,,128024
4/19/2023,Unknown,Data Analytics,,,0,,65,
12/13/2024,Data,Sql Bootcamp,6999,,0,,109,
8/21/2023,Marketing,Digital Marketing,9999,,6861,,69,
9/9/2023,Data,Sql Bootcamp,11999,14698,26006,344,55,
1/30/2023,Finance,Corporate Finance,6999,51306,0,,,196415
3/19/2023,Unknown,Sql Bootcamp,,,0,,34,
11/22/2024,Data,Data Analytics,11999,16987,40555,734,,
10/10/2023,Finance,Equity Research,11999,,0,,66,
5/16/2024,Unknown,Sql Bootcamp,5999,,0,,,
8/12/2024,Unknown,Data Analytics,11999,,0,,,
5/4/2023,Finance,Equity Research,6999,,0,,,
2/16/2023,Unknown,Corporate Finance,,,0,,70,
2/5/2024,Unknown,Financial Modeling,,,44923,,53,
8/31/2024,Unknown,Data Analytics,6999,,27985,,60,
10/16/2023,Unknown,Corporate Finance,11999,,0,,78,88268
10/15/2023,Data,Power Bi Mastery,9999,84211,0,361,,78767
12/18/2023,Marketing,Digital Marketing,7999,,16144,,57,
7/29/2024,Data,Power Bi Mastery,7999,46161,14862,,104,
9/9/2023,Unknown,Digital Marketing,11999,,0,,58,
8/23/2023,Unknown,Power Bi Mastery,,,0,,39,39885
6/23/2024,Finance,Equity Research,7999,,0,,30,69246
7/13/2024,Marketing,Digital Marketing,7999,79015,0,,,
10/10/2024,Data,Sql Bootcamp,6999,,27327,,18,
6/1/2024,Unknown,Performance Marketing,7999,21512,0,,,
7/2/2023,Marketing,Brand Strategy,5999,,0,87,,
10/27/2023,Unknown,Corporate Finance,7999,,0,,43,
1/16/2024,Unknown,Financial Modeling,9999,,0,,45,
6/2/2024,Unknown,Digital Marketing,7999,,0,,,
9/16/2023,Unknown,Sql Bootcamp,9999,88767,0,167,,
4/9/2023,Marketing,Performance Marketing,9999,51734,0,,,
4/15/2024,Marketing,Brand Strategy,6999,,29035,129,,
6/6/2023,Unknown,Digital Marketing,,,42133,,,
2/4/2023,Marketing,Digital Marketing,9999,13658,0,,,
11/3/2023,Unknown,Corporate Finance,9999,42094,46043,429,,
6/29/2024,Marketing,Digital Marketing,9999,,0,,12,19411
7/6/2024,Finance,Equity Research,9999,,0,,,
5/7/2024,Marketing,Brand Strategy,5999,82903,0,,103,
12/10/2023,Marketing,Performance Marketing,6999,,0,,87,
6/1/2024,Finance,Financial Modeling,7999,,47692,,13,124289
10/27/2024,Marketing,Brand Strategy,7999,,0,,63,188605
10/1/2024,Unknown,Sql Bootcamp,9999,,0,,,
3/8/2024,Unknown,Data Analytics,7999,,43627,,,
1/28/2023,Data,Data Analytics,9999,74438,0,535,112,
8/17/2023,Finance,Corporate Finance,6999,69358,25017,,87,
11/25/2024,Finance,Financial Modeling,9999,,0,,,
9/24/2024,Unknown,Equity Research,11999,40450,43886,,,
2/5/2023,Marketing,Brand Strategy,9999,,0,,90,
4/28/2024,Data,Power Bi Mastery,9999,,0,,70,
11/3/2023,Finance,Corporate Finance,7999,,0,,84,
2/26/2023,Marketing,Performance Marketing,9999,,12894,,41,
12/20/2023,Marketing,Performance Marketing,7999,41267,30914,,45,86546
8/6/2023,Finance,Financial Modeling,11999,24943,0,,,66428
10/7/2024,Data,Data Analytics,,,0,756,,
10/1/2024,Unknown,Corporate Finance,9999,4897,16845,358,64,155383
11/4/2024,Unknown,Power Bi Mastery,5999,,0,83,40,
10/17/2023,Unknown,Power Bi Mastery,7999,,0,,,
11/5/2024,Unknown,Corporate Finance,5999,,0,,,
6/18/2024,Unknown,Digital Marketing,7999,54274,0,,,188185
3/21/2024,Marketing,Digital Marketing,9999,,40004,,,
5/19/2023,Finance,Corporate Finance,7999,64727,0,683,,165824
7/17/2024,Unknown,Sql Bootcamp,7999,,0,238,,
8/9/2023,Unknown,Power Bi Mastery,5999,,22509,521,,
12/24/2023,Unknown,Data Analytics,9999,,0,,92,
11/9/2024,Unknown,Digital Marketing,6999,,0,,,55917
10/30/2023,Unknown,Data Analytics,9999,59471,29383,,,
1/15/2023,Data,Sql Bootcamp,9999,,43991,,,26214
6/1/2023,Unknown,Equity Research,9999,,43272,,,
6/15/2023,Marketing,Digital Marketing,11999,,0,,4,
6/25/2023,Unknown,Power Bi Mastery,7999,,0,732,,
1/26/2024,Unknown,Power Bi Mastery,9999,,33168,,,
7/1/2024,Marketing,Performance Marketing,7999,,11044,,,
2/25/2023,Data,Power Bi Mastery,7999,3826,0,61,,
12/9/2024,Data,Sql Bootcamp,6999,,18274,303,21,31492
5/6/2023,Marketing,Digital Marketing,6999,,0,475,21,
8/25/2024,Unknown,Brand Strategy,5999,27877,19177,,,32893
3/9/2024,Data,Data Analytics,5999,,35184,,,
5/20/2024,Marketing,Brand Strategy,,,0,,,
3/29/2023,Data,Sql Bootcamp,11999,38555,22048,,71,
2/10/2024,Unknown,Sql Bootcamp,5999,,0,,,
9/24/2023,Unknown,Equity Research,5999,,0,,96,
2/10/2023,Data,Data Analytics,,,5037,,,
4/30/2024,Finance,Equity Research,7999,,0,,,
2/3/2024,Finance,Corporate Finance,9999,,49021,,,
4/16/2024,Marketing,Digital Marketing,,,0,,,141384
10/26/2024,Unknown,Financial Modeling,,,39470,,,38970
5/6/2024,Finance,Equity Research,7999,,0,,,48673
7/4/2024,Unknown,Sql Bootcamp,9999,,0,,103,
12/27/2024,Finance,Equity Research,,,13415,,,132054
8/23/2024,Marketing,Performance Marketing,6999,,0,,21,9744
7/26/2024,Marketing,Brand Strategy,6999,,0,,,135295
9/4/2024,Unknown,Financial Modeling,,30408,0,230,,
3/8/2023,Data,Power Bi Mastery,6999,4938,0,,45,
6/7/2024,Finance,Equity Research,9999,5881,0,,107,
5/21/2023,Finance,Corporate Finance,9999,47715,0,148,18,
1/20/2023,Unknown,Equity Research,,,43394,121,,
10/9/2024,Data,Data Analytics,7999,84231,0,,,
4/10/2024,Unknown,Power Bi Mastery,5999,79478,8252,,,63192
7/8/2024,Marketing,Digital Marketing,11999,,28794,,120,
5/1/2023,Marketing,Digital Marketing,6999,60792,0,,107,
10/13/2024,Unknown,Equity Research,9999,,0,792,,126035
6/29/2024,Data,Data Analytics,9999,,0,,33,19918
9/23/2024,Data,Sql Bootcamp,7999,,0,,33,
11/15/2024,Data,Data Analytics,6999,,31348,,,
1/26/2024,Data,Sql Bootcamp,7999,,0,,82,
5/8/2024,Finance,Equity Research,9999,,19590,,31,
4/11/2023,Marketing,Performance Marketing,5999,,0,,105,
11/2/2023,Marketing,Digital Marketing,7999,,0,,38,190351
5/11/2023,Unknown,Digital Marketing,7999,,0,612,62,
1/1/2024,Unknown,Brand Strategy,5999,,0,,93,80271
12/30/2024,Unknown,Data Analytics,6999,78294,0,,,
2/25/2023,Data,Data Analytics,7999,,10005,43,,
9/23/2023,Unknown,Digital Marketing,5999,48675,0,,,
9/21/2023,Unknown,Power Bi Mastery,7999,,0,363,,
9/29/2024,Marketing,Performance Marketing,11999,,0,,,
8/30/2023,Data,Data Analytics,,,11603,,76,
12/20/2024,Data,Data Analytics,5999,11544,0,,,
8/31/2023,Unknown,Sql Bootcamp,7999,64275,0,,,
5/13/2024,Unknown,Sql Bootcamp,7999,40955,49038,,,
10/17/2024,Unknown,Power Bi Mastery,,,0,190,,
9/30/2024,Unknown,Data Analytics,9999,,47802,511,,189451
3/12/2023,Marketing,Performance Marketing,,,0,,13,
9/15/2024,Unknown,Financial Modeling,6999,,46011,,13,
8/28/2023,Finance,Equity Research,5999,,0,,,
6/18/2024,Unknown,Digital Marketing,7999,81625,0,790,,
3/7/2024,Unknown,Corporate Finance,5999,35730,18479,,,
9/2/2023,Unknown,Power Bi Mastery,9999,5407,0,,111,26282
5/12/2024,Marketing,Brand Strategy,9999,77208,0,,,171716
7/5/2024,Unknown,Digital Marketing,7999,68420,0,,,
12/16/2024,Marketing,Digital Marketing,5999,,0,374,5,22514
2/29/2024,Unknown,Equity Research,6999,,0,,71,
3/15/2024,Finance,Corporate Finance,9999,,47569,239,52,63195
3/21/2024,Unknown,Sql Bootcamp,6999,,0,,25,74143
